Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
"Egypt, Arab Rep.",EGY,2006,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,75.505474
"Egypt, Arab Rep.",EGY,2005,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,75.344801
"Egypt, Arab Rep.",EGY,2004,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,75.188602
"Egypt, Arab Rep.",EGY,2003,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,75.001641
"Egypt, Arab Rep.",EGY,2002,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,74.751224
"Egypt, Arab Rep.",EGY,2001,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,74.425449
"Egypt, Arab Rep.",EGY,2000,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,74.015754
"Egypt, Arab Rep.",EGY,1999,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,73.524856
"Egypt, Arab Rep.",EGY,1998,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,72.944317
"Egypt, Arab Rep.",EGY,1997,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,72.271294
"Egypt, Arab Rep.",EGY,1996,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,71.522546
"Egypt, Arab Rep.",EGY,1995,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,70.703827
"Egypt, Arab Rep.",EGY,1994,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,69.806338
"Egypt, Arab Rep.",EGY,1993,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,68.933768
"Egypt, Arab Rep.",EGY,1992,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,67.968152
"Egypt, Arab Rep.",EGY,1991,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,67.077118
"Egypt, Arab Rep.",EGY,1990,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,66.147284
"Egypt, Arab Rep.",EGY,1989,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,65.242439
"Egypt, Arab Rep.",EGY,1988,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,64.380426
"Egypt, Arab Rep.",EGY,1987,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,63.580356
"Egypt, Arab Rep.",EGY,1986,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,62.875643
"Egypt, Arab Rep.",EGY,1985,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,62.256059
"Egypt, Arab Rep.",EGY,1984,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,61.695622
"Egypt, Arab Rep.",EGY,1983,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,61.171057
"Egypt, Arab Rep.",EGY,1982,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,60.662265
"Egypt, Arab Rep.",EGY,1981,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,60.147805
"Egypt, Arab Rep.",EGY,1980,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,59.610015
"Egypt, Arab Rep.",EGY,1979,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,59.0397
"Egypt, Arab Rep.",EGY,1978,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,58.441865
"Egypt, Arab Rep.",EGY,1977,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,57.805691
"Egypt, Arab Rep.",EGY,1976,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,57.14076
"Egypt, Arab Rep.",EGY,1975,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,56.460435
"Egypt, Arab Rep.",EGY,1974,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,55.801013
"Egypt, Arab Rep.",EGY,1973,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,55.103851
"Egypt, Arab Rep.",EGY,1972,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,54.667618
"Egypt, Arab Rep.",EGY,1971,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,54.227283
"Egypt, Arab Rep.",EGY,1970,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,53.834156
"Egypt, Arab Rep.",EGY,1969,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,53.528762
"Egypt, Arab Rep.",EGY,1968,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,53.279573
"Egypt, Arab Rep.",EGY,1967,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,52.894975
"Egypt, Arab Rep.",EGY,1966,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,52.540602
"Egypt, Arab Rep.",EGY,1965,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,52.03172
"Egypt, Arab Rep.",EGY,1964,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,51.408961
"Egypt, Arab Rep.",EGY,1963,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,50.67928
"Egypt, Arab Rep.",EGY,1962,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,49.857072
"Egypt, Arab Rep.",EGY,1961,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,48.956683
"Egypt, Arab Rep.",EGY,1960,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,48.102757
"Egypt, Arab Rep.",EGY,2022,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,70.116305
"Egypt, Arab Rep.",EGY,2021,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,68.402567
"Egypt, Arab Rep.",EGY,2020,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,68.979716
"Egypt, Arab Rep.",EGY,2019,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,70.868484
"Egypt, Arab Rep.",EGY,2018,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,70.177616
"Egypt, Arab Rep.",EGY,2017,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,69.383514
"Egypt, Arab Rep.",EGY,2016,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,68.528651
"Egypt, Arab Rep.",EGY,2015,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,67.5619
"Egypt, Arab Rep.",EGY,2014,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,66.831618
"Egypt, Arab Rep.",EGY,2013,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,65.957631
"Egypt, Arab Rep.",EGY,2012,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,65.390307
"Egypt, Arab Rep.",EGY,2011,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.684583
"Egypt, Arab Rep.",EGY,2010,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.222805
"Egypt, Arab Rep.",EGY,2009,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,63.782214
"Egypt, Arab Rep.",EGY,2008,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,63.427989
"Egypt, Arab Rep.",EGY,2007,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,63.181561
"Egypt, Arab Rep.",EGY,2006,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,63.00719
"Egypt, Arab Rep.",EGY,2005,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,62.886632
"Egypt, Arab Rep.",EGY,2004,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,62.813604
"Egypt, Arab Rep.",EGY,2003,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,62.750683
"Egypt, Arab Rep.",EGY,2002,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,62.670181
"Egypt, Arab Rep.",EGY,2001,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,62.563558
"Egypt, Arab Rep.",EGY,2000,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,62.388868
"Egypt, Arab Rep.",EGY,1999,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,62.149506
"Egypt, Arab Rep.",EGY,1998,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,61.800754
"Egypt, Arab Rep.",EGY,1997,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,61.330365
"Egypt, Arab Rep.",EGY,1996,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,60.742509
"Egypt, Arab Rep.",EGY,1995,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,60.015132
"Egypt, Arab Rep.",EGY,1994,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,59.221243
"Egypt, Arab Rep.",EGY,1993,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,58.449525
"Egypt, Arab Rep.",EGY,1992,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,57.564031
"Egypt, Arab Rep.",EGY,1991,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,56.706226
"Egypt, Arab Rep.",EGY,1990,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,55.804791
"Egypt, Arab Rep.",EGY,1989,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,54.898668
"Egypt, Arab Rep.",EGY,1988,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,53.992367
"Egypt, Arab Rep.",EGY,1987,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,53.095148
"Egypt, Arab Rep.",EGY,1986,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,52.225724
"Egypt, Arab Rep.",EGY,1985,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,51.38241
"Egypt, Arab Rep.",EGY,1984,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,50.554327
"Egypt, Arab Rep.",EGY,1983,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,49.732199
"Egypt, Arab Rep.",EGY,1982,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,48.904592
"Egypt, Arab Rep.",EGY,1981,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,48.055161
"Egypt, Arab Rep.",EGY,1980,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,47.172634
"Egypt, Arab Rep.",EGY,1979,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,46.264874
"Egypt, Arab Rep.",EGY,1978,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,45.35655
"Egypt, Arab Rep.",EGY,1977,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,44.454477
"Egypt, Arab Rep.",EGY,1976,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,43.587242
"Egypt, Arab Rep.",EGY,1975,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,42.783784
"Egypt, Arab Rep.",EGY,1974,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,42.063627
"Egypt, Arab Rep.",EGY,1973,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,40.296969
"Egypt, Arab Rep.",EGY,1972,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,40.922127
"Egypt, Arab Rep.",EGY,1971,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,40.525686
"Egypt, Arab Rep.",EGY,1970,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,39.771049
"Egypt, Arab Rep.",EGY,1969,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,39.520621
"Egypt, Arab Rep.",EGY,1968,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,39.946952
"Egypt, Arab Rep.",EGY,1967,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,39.162495
"Egypt, Arab Rep.",EGY,1966,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,39.650487
"Egypt, Arab Rep.",EGY,1965,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,39.399672
"Egypt, Arab Rep.",EGY,1964,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,39.048554
"Egypt, Arab Rep.",EGY,1963,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,38.602997
"Egypt, Arab Rep.",EGY,1962,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,38.076724
"Egypt, Arab Rep.",EGY,1961,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,37.486767
"Egypt, Arab Rep.",EGY,1960,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,36.80843
"Egypt, Arab Rep.",EGY,2014,Wanted fertility rate (births per woman),SP.DYN.WFRT,2.8
"Egypt, Arab Rep.",EGY,2008,Wanted fertility rate (births per woman),SP.DYN.WFRT,2.4
"Egypt, Arab Rep.",EGY,2005,Wanted fertility rate (births per woman),SP.DYN.WFRT,2.3
"Egypt, Arab Rep.",EGY,2003,Wanted fertility rate (births per woman),SP.DYN.WFRT,2.5
"Egypt, Arab Rep.",EGY,2000,Wanted fertility rate (births per woman),SP.DYN.WFRT,2.9
"Egypt, Arab Rep.",EGY,1995,Wanted fertility rate (births per woman),SP.DYN.WFRT,2.6
"Egypt, Arab Rep.",EGY,1992,Wanted fertility rate (births per woman),SP.DYN.WFRT,2.7
"Egypt, Arab Rep.",EGY,1988,Wanted fertility rate (births per woman),SP.DYN.WFRT,3
"Egypt, Arab Rep.",EGY,2014,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,12.9
"Egypt, Arab Rep.",EGY,2008,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,13.4
"Egypt, Arab Rep.",EGY,2005,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,12.3
"Egypt, Arab Rep.",EGY,2003,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,12.8
"Egypt, Arab Rep.",EGY,2000,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,12
"Egypt, Arab Rep.",EGY,1995,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,12.6
"Egypt, Arab Rep.",EGY,1992,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,11.8
"Egypt, Arab Rep.",EGY,2021,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,1.8
"Egypt, Arab Rep.",EGY,2014,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,2
"Egypt, Arab Rep.",EGY,2008,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,2.2
"Egypt, Arab Rep.",EGY,2005,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,2.5
"Egypt, Arab Rep.",EGY,2003,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,2.7
"Egypt, Arab Rep.",EGY,2000,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,3.9
"Egypt, Arab Rep.",EGY,1995,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,7.8
"Egypt, Arab Rep.",EGY,1992,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,7.2
"Egypt, Arab Rep.",EGY,1988,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,8.9
"Egypt, Arab Rep.",EGY,2021,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,15.8
"Egypt, Arab Rep.",EGY,2014,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,17.4
"Egypt, Arab Rep.",EGY,2008,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,16.6
"Egypt, Arab Rep.",EGY,2005,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,16.6
"Egypt, Arab Rep.",EGY,2003,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,18.5
"Egypt, Arab Rep.",EGY,2000,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,19.5
"Egypt, Arab Rep.",EGY,1995,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,26.8
"Egypt, Arab Rep.",EGY,1992,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,26.7
"Egypt, Arab Rep.",EGY,1988,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,30.5
"Egypt, Arab Rep.",EGY,2014,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,10.9
"Egypt, Arab Rep.",EGY,2008,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,9.6
"Egypt, Arab Rep.",EGY,2005,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,9.4
"Egypt, Arab Rep.",EGY,2003,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,8.1
"Egypt, Arab Rep.",EGY,2000,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,8.5
"Egypt, Arab Rep.",EGY,1995,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,10.2
"Egypt, Arab Rep.",EGY,1992,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,9.9
"Egypt, Arab Rep.",EGY,1988,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,9.8
"Egypt, Arab Rep.",EGY,2017,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,13.31444
"Egypt, Arab Rep.",EGY,2016,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,13.09909
"Egypt, Arab Rep.",EGY,2014,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,12.61153
"Egypt, Arab Rep.",EGY,2013,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,12.55314
"Egypt, Arab Rep.",EGY,2012,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,12.25498
"Egypt, Arab Rep.",EGY,2011,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,11.75568
"Egypt, Arab Rep.",EGY,2010,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,11.69569
"Egypt, Arab Rep.",EGY,2009,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,11.51791
"Egypt, Arab Rep.",EGY,2004,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,10.8993
"Egypt, Arab Rep.",EGY,2003,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,10.85348
"Egypt, Arab Rep.",EGY,2001,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,10.8244
"Egypt, Arab Rep.",EGY,1991,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,8.6681
"Egypt, Arab Rep.",EGY,1990,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,8.5283
"Egypt, Arab Rep.",EGY,1989,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,8.5252
"Egypt, Arab Rep.",EGY,1988,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,8.39502
"Egypt, Arab Rep.",EGY,1987,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,8.22798
"Egypt, Arab Rep.",EGY,1986,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,7.90218
"Egypt, Arab Rep.",EGY,1985,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,7.61592
"Egypt, Arab Rep.",EGY,1984,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,7.31493
"Egypt, Arab Rep.",EGY,1983,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,6.98496
"Egypt, Arab Rep.",EGY,1982,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,6.64931
"Egypt, Arab Rep.",EGY,1981,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,6.36024
"Egypt, Arab Rep.",EGY,1980,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,6.14698
"Egypt, Arab Rep.",EGY,1979,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,5.98583
"Egypt, Arab Rep.",EGY,1978,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,5.8292
"Egypt, Arab Rep.",EGY,1977,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,5.69673
"Egypt, Arab Rep.",EGY,1976,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,5.49436
"Egypt, Arab Rep.",EGY,1975,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,5.27552
"Egypt, Arab Rep.",EGY,1974,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,5.12286
"Egypt, Arab Rep.",EGY,1973,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,5.12664
"Egypt, Arab Rep.",EGY,1972,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,4.9916
"Egypt, Arab Rep.",EGY,1971,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,4.81762
"Egypt, Arab Rep.",EGY,2017,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,13.33763
"Egypt, Arab Rep.",EGY,2016,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,13.15055
"Egypt, Arab Rep.",EGY,2014,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,12.85846
"Egypt, Arab Rep.",EGY,2013,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,12.9109
"Egypt, Arab Rep.",EGY,2012,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,12.60573
"Egypt, Arab Rep.",EGY,2011,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,12.20242
"Egypt, Arab Rep.",EGY,2010,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,12.12689
"Egypt, Arab Rep.",EGY,2009,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.92729
"Egypt, Arab Rep.",EGY,2004,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.59944
"Egypt, Arab Rep.",EGY,2003,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.51601
"Egypt, Arab Rep.",EGY,2001,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.73748
"Egypt, Arab Rep.",EGY,1991,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,10.77103
"Egypt, Arab Rep.",EGY,1990,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,10.81376
"Egypt, Arab Rep.",EGY,1989,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.08821
"Egypt, Arab Rep.",EGY,1988,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.44249
"Egypt, Arab Rep.",EGY,1987,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.31217
"Egypt, Arab Rep.",EGY,1986,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,10.9908
"Egypt, Arab Rep.",EGY,1985,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,10.6831
"Egypt, Arab Rep.",EGY,1984,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,10.58661
"Egypt, Arab Rep.",EGY,1983,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,10.31433
"Egypt, Arab Rep.",EGY,1982,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,10.02135
"Egypt, Arab Rep.",EGY,1981,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,9.74505
"Egypt, Arab Rep.",EGY,1980,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,9.64729
"Egypt, Arab Rep.",EGY,1979,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,9.48118
"Egypt, Arab Rep.",EGY,1978,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,9.45011
"Egypt, Arab Rep.",EGY,1977,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,9.30049
"Egypt, Arab Rep.",EGY,1976,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,9.00327
"Egypt, Arab Rep.",EGY,1975,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,8.8183
"Egypt, Arab Rep.",EGY,1974,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,8.49015
"Egypt, Arab Rep.",EGY,1973,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,8.54556
"Egypt, Arab Rep.",EGY,1972,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,8.35171
"Egypt, Arab Rep.",EGY,1971,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,8.07827
"Egypt, Arab Rep.",EGY,2023,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2022,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2021,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2020,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2019,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2018,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2017,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2016,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2015,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2014,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
